image_name,label,x_min,y_min,x_max,y_max
fall_1753353433530.png,fall,9,294,153,372
fall_1753353433558.png,fall,10,292,156,371
no_fall_1753353437754.png,no_fall,,,,
no_fall_1753353439766.png,no_fall,,,,
no_fall_1753353441773.png,no_fall,,,,
no_fall_1753353443788.png,no_fall,,,,
no_fall_1753353445796.png,no_fall,,,,
no_fall_1753353447806.png,no_fall,,,,
fall_1753353448138.png,fall,138,300,261,371
fall_1753353448162.png,fall,138,298,263,370
fall_1753353448193.png,fall,138,297,265,369
no_fall_1753353449816.png,no_fall,,,,
fall_1753353451472.png,fall,3,299,142,371
fall_1753353451496.png,fall,2,296,145,370
fall_1753353451525.png,fall,155,296,278,370
fall_1753353451542.png,fall,2,293,149,369
fall_1753353451563.png,fall,154,295,281,368
fall_1753353451591.png,fall,153,293,284,365
no_fall_1753353455845.png,no_fall,,,,
no_fall_1753353457849.png,no_fall,,,,
no_fall_1753353459867.png,no_fall,,,,
fall_1753353461107.png,fall,181,450,299,521
fall_1753353461131.png,fall,178,450,302,523
fall_1753353461159.png,fall,176,450,307,525
no_fall_1753353461874.png,no_fall,,,,
no_fall_1753353463887.png,no_fall,,,,
no_fall_1753353465898.png,no_fall,,,,
no_fall_1753353467906.png,no_fall,,,,
fall_1753353469039.png,fall,-28,297,116,371
fall_1753353469064.png,fall,-25,297,117,369
fall_1753353469092.png,fall,-24,295,119,368
no_fall_1753353473937.png,no_fall,,,,
no_fall_1753353475943.png,no_fall,,,,
no_fall_1753353477956.png,no_fall,,,,
no_fall_1753353479966.png,no_fall,,,,
no_fall_1753353481973.png,no_fall,,,,
no_fall_1753353483985.png,no_fall,,,,
fall_1753353484800.png,fall,-1,447,145,526
fall_1753353484828.png,fall,-2,448,149,528
fall_1753353484858.png,fall,-4,449,152,529
no_fall_1753353490016.png,no_fall,,,,
no_fall_1753353492025.png,no_fall,,,,
fall_1753353492541.png,fall,87,298,217,371
fall_1753353492566.png,fall,87,296,221,368
fall_1753353492593.png,fall,84,293,224,368
no_fall_1753353496044.png,no_fall,,,,
no_fall_1753353498056.png,no_fall,,,,
fall_1753353498772.png,fall,-55,449,90,521
fall_1753353498797.png,fall,-57,450,95,524
fall_1753353498826.png,fall,-60,450,99,526
no_fall_1753353504086.png,no_fall,,,,
no_fall_1753353506095.png,no_fall,,,,
fall_1753353507938.png,fall,-63,441,103,532
fall_1753353507963.png,fall,-64,442,107,535
fall_1753353507993.png,fall,-65,442,110,537
no_fall_1753353514136.png,no_fall,,,,
no_fall_1753353516143.png,no_fall,,,,
no_fall_1753353518155.png,no_fall,,,,
no_fall_1753353520166.png,no_fall,,,,
no_fall_1753353522173.png,no_fall,,,,
no_fall_1753353524184.png,no_fall,,,,
fall_1753353525007.png,fall,196,449,314,522
fall_1753353525031.png,fall,193,448,319,525
fall_1753353525059.png,fall,191,447,324,528
no_fall_1753353526197.png,no_fall,,,,
no_fall_1753353528208.png,no_fall,,,,
no_fall_1753353530216.png,no_fall,,,,
no_fall_1753353532225.png,no_fall,,,,
no_fall_1753353534237.png,no_fall,,,,
no_fall_1753353536243.png,no_fall,,,,
no_fall_1753353538254.png,no_fall,,,,
fall_1753353538539.png,fall,117,449,244,522
fall_1753353538564.png,fall,117,452,246,525
fall_1753353538593.png,fall,115,453,250,530
no_fall_1753353542274.png,no_fall,,,,
no_fall_1753353544283.png,no_fall,,,,
no_fall_1753353546295.png,no_fall,,,,
fall_1753353547173.png,fall,96,450,225,522
fall_1753353547198.png,fall,96,451,226,523
fall_1753353547226.png,fall,97,452,228,524
no_fall_1753353550315.png,no_fall,,,,
no_fall_1753353552325.png,no_fall,,,,
no_fall_1753353554335.png,no_fall,,,,
no_fall_1753353556344.png,no_fall,,,,
no_fall_1753353558348.png,no_fall,,,,
no_fall_1753353560365.png,no_fall,,,,
no_fall_1753353562372.png,no_fall,,,,
no_fall_1753353564384.png,no_fall,,,,
no_fall_1753353566395.png,no_fall,,,,
no_fall_1753353568406.png,no_fall,,,,
no_fall_1753353570414.png,no_fall,,,,
fall_1753353571906.png,fall,-33,293,121,375
fall_1753353571931.png,fall,-34,290,123,374
fall_1753353571960.png,fall,-34,287,126,373
fall_1753353574737.png,fall,-37,297,109,372
fall_1753353574762.png,fall,-40,295,114,373
fall_1753353574792.png,fall,-42,292,119,373
no_fall_1753353580465.png,no_fall,,,,
no_fall_1753353582474.png,no_fall,,,,
no_fall_1753353584485.png,no_fall,,,,
no_fall_1753353586495.png,no_fall,,,,
no_fall_1753353588505.png,no_fall,,,,
no_fall_1753353590513.png,no_fall,,,,
no_fall_1753353592525.png,no_fall,,,,
no_fall_1753353594534.png,no_fall,,,,
no_fall_1753353596541.png,no_fall,,,,
fall_1753353597005.png,fall,164,447,290,526
fall_1753353597030.png,fall,165,449,291,526
fall_1753353597061.png,fall,167,451,292,526
no_fall_1753353598556.png,no_fall,,,,
no_fall_1753353600554.png,no_fall,,,,
no_fall_1753353602575.png,no_fall,,,,
no_fall_1753353604584.png,no_fall,,,,
no_fall_1753353606595.png,no_fall,,,,
no_fall_1753353608604.png,no_fall,,,,
fall_1753353609336.png,fall,18,291,169,378
fall_1753353609363.png,fall,17,287,171,374
fall_1753353609394.png,fall,17,283,174,371
no_fall_1753353614638.png,no_fall,,,,
fall_1753353616073.png,fall,55,446,195,525
fall_1753353616098.png,fall,56,448,197,526
fall_1753353616128.png,fall,57,450,199,526
no_fall_1753353620693.png,no_fall,,,,
no_fall_1753353622704.png,no_fall,,,,
fall_1753353623138.png,fall,109,448,239,523
fall_1753353623162.png,fall,108,447,242,525
fall_1753353623194.png,fall,107,447,245,528
no_fall_1753353626723.png,no_fall,,,,
fall_1753353628172.png,fall,-97,295,62,375
fall_1753353628197.png,fall,-98,293,66,374
fall_1753353628227.png,fall,-99,292,70,374
no_fall_1753353634765.png,no_fall,,,,
fall_1753353636040.png,fall,146,450,270,524
fall_1753353636065.png,fall,146,450,272,526
fall_1753353636094.png,fall,146,450,275,529
no_fall_1753353638784.png,no_fall,,,,
no_fall_1753353640793.png,no_fall,,,,
no_fall_1753353642804.png,no_fall,,,,
no_fall_1753353644810.png,no_fall,,,,
fall_1753353645737.png,fall,177,298,298,372
fall_1753353645763.png,fall,177,297,302,370
fall_1753353645794.png,fall,177,297,302,370
no_fall_1753353646822.png,no_fall,,,,
no_fall_1753353648834.png,no_fall,,,,
no_fall_1753353650842.png,no_fall,,,,
no_fall_1753353652854.png,no_fall,,,,
no_fall_1753353654864.png,no_fall,,,,
fall_1753353655205.png,fall,44,297,182,373
fall_1753353655231.png,fall,44,296,185,372
fall_1753353655260.png,fall,44,295,187,370
no_fall_1753353658883.png,no_fall,,,,
no_fall_1753353660892.png,no_fall,,,,
fall_1753353660968.png,fall,174,292,303,377
fall_1753353661003.png,fall,173,289,306,376
fall_1753353661026.png,fall,173,287,309,377
no_fall_1753353662905.png,no_fall,,,,
no_fall_1753353664913.png,no_fall,,,,
no_fall_1753353666924.png,no_fall,,,,
no_fall_1753353668934.png,no_fall,,,,
no_fall_1753353670940.png,no_fall,,,,
no_fall_1753353672955.png,no_fall,,,,
no_fall_1753353674962.png,no_fall,,,,
no_fall_1753353676975.png,no_fall,,,,
no_fall_1753353678981.png,no_fall,,,,
fall_1753353679065.png,fall,30,297,166,369
fall_1753353679094.png,fall,30,295,168,367
fall_1753353679127.png,fall,30,293,171,365
no_fall_1753353683003.png,no_fall,,,,
no_fall_1753353685011.png,no_fall,,,,
no_fall_1753353687022.png,no_fall,,,,
no_fall_1753353689034.png,no_fall,,,,
no_fall_1753353691043.png,no_fall,,,,
no_fall_1753353693051.png,no_fall,,,,
no_fall_1753353695054.png,no_fall,,,,
fall_1753353695672.png,fall,-55,444,102,527
fall_1753353695697.png,fall,-57,444,105,529
fall_1753353695727.png,fall,-58,444,108,531
no_fall_1753353701092.png,no_fall,,,,
fall_1753353701407.png,fall,-68,447,85,525
fall_1753353701432.png,fall,-69,449,87,526
fall_1753353701462.png,fall,-69,452,90,529
no_fall_1753353707123.png,no_fall,,,,
no_fall_1753353709133.png,no_fall,,,,
fall_1753353709739.png,fall,191,294,315,375
fall_1753353709764.png,fall,189,292,319,375
fall_1753353709794.png,fall,188,290,323,375
no_fall_1753353711140.png,no_fall,,,,
no_fall_1753353713152.png,no_fall,,,,
no_fall_1753353715161.png,no_fall,,,,
no_fall_1753353717174.png,no_fall,,,,
fall_1753353718874.png,fall,200,299,316,371
fall_1753353718899.png,fall,199,297,321,369
no_fall_1753353719182.png,no_fall,,,,
no_fall_1753353721191.png,no_fall,,,,
no_fall_1753353723203.png,no_fall,,,,
no_fall_1753353725212.png,no_fall,,,,
no_fall_1753353727223.png,no_fall,,,,
no_fall_1753353729234.png,no_fall,,,,
no_fall_1753353731242.png,no_fall,,,,
fall_1753353732840.png,fall,142,447,269,523
fall_1753353732865.png,fall,141,448,271,526
fall_1753353732895.png,fall,141,448,274,528
no_fall_1753353735261.png,no_fall,,,,
no_fall_1753353737274.png,no_fall,,,,
no_fall_1753353739282.png,no_fall,,,,
no_fall_1753353741294.png,no_fall,,,,
no_fall_1753353743302.png,no_fall,,,,
fall_1753353744273.png,fall,-42,298,103,371
fall_1753353744298.png,fall,-42,297,104,369
fall_1753353744328.png,fall,-44,294,109,369
fall_1753353746941.png,fall,-61,298,87,372
fall_1753353746966.png,fall,-63,296,90,372
fall_1753353746994.png,fall,-64,294,94,371
fall_1753353749474.png,fall,-91,294,69,376
fall_1753353749499.png,fall,-91,293,72,375
fall_1753353749528.png,fall,-91,292,75,373
no_fall_1753353755362.png,no_fall,,,,
no_fall_1753353757373.png,no_fall,,,,
no_fall_1753353759379.png,no_fall,,,,
no_fall_1753353761391.png,no_fall,,,,
no_fall_1753353763402.png,no_fall,,,,
no_fall_1753353765410.png,no_fall,,,,
no_fall_1753353767422.png,no_fall,,,,
fall_1753353769341.png,fall,142,442,279,531
fall_1753353769366.png,fall,141,443,281,532
fall_1753353769395.png,fall,141,444,284,532
no_fall_1753353771442.png,no_fall,,,,
no_fall_1753353773452.png,no_fall,,,,
no_fall_1753353775462.png,no_fall,,,,
no_fall_1753353777469.png,no_fall,,,,
fall_1753353778940.png,fall,26,448,164,521
fall_1753353778964.png,fall,25,450,166,523
fall_1753353778995.png,fall,25,451,169,523
no_fall_1753353783502.png,no_fall,,,,
fall_1753353784807.png,fall,13,294,159,374
fall_1753353784831.png,fall,11,292,162,374
fall_1753353784862.png,fall,10,290,166,374
fall_1753353786074.png,fall,-68,299,79,371
fall_1753353786099.png,fall,-71,297,83,371
fall_1753353786129.png,fall,-75,294,89,372
no_fall_1753353791543.png,no_fall,,,,
no_fall_1753353793549.png,no_fall,,,,
no_fall_1753353795560.png,no_fall,,,,
no_fall_1753353797573.png,no_fall,,,,
no_fall_1753353799580.png,no_fall,,,,
no_fall_1753353801592.png,no_fall,,,,
fall_1753353803106.png,fall,174,448,295,522
fall_1753353803131.png,fall,175,449,297,524
fall_1753353803162.png,fall,176,449,298,525
fall_1753353805042.png,fall,112,443,249,528
fall_1753353805066.png,fall,111,444,253,530
fall_1753353805095.png,fall,109,444,256,531
no_fall_1753353807621.png,no_fall,,,,
no_fall_1753353809632.png,no_fall,,,,
no_fall_1753353811642.png,no_fall,,,,
no_fall_1753353813650.png,no_fall,,,,
no_fall_1753353815661.png,no_fall,,,,
no_fall_1753353817672.png,no_fall,,,,
no_fall_1753353819681.png,no_fall,,,,
no_fall_1753353821692.png,no_fall,,,,
no_fall_1753353823701.png,no_fall,,,,
fall_1753353824008.png,fall,8,299,147,371
fall_1753353824033.png,fall,7,297,151,370
fall_1753353824061.png,fall,5,296,153,370
fall_1753353827606.png,fall,31,294,175,375
fall_1753353827631.png,fall,32,292,177,373
fall_1753353827662.png,fall,33,290,179,371
no_fall_1753353831741.png,no_fall,,,,
no_fall_1753353833751.png,no_fall,,,,
no_fall_1753353835760.png,no_fall,,,,
no_fall_1753353837771.png,no_fall,,,,
no_fall_1753353839780.png,no_fall,,,,
no_fall_1753353841792.png,no_fall,,,,
no_fall_1753353843803.png,no_fall,,,,
no_fall_1753353845812.png,no_fall,,,,
no_fall_1753353847820.png,no_fall,,,,
no_fall_1753353849834.png,no_fall,,,,
fall_1753353850208.png,fall,-54,442,109,531
fall_1753353850232.png,fall,-56,442,112,533
fall_1753353850262.png,fall,-57,442,116,535
fall_1753353850441.png,fall,118,298,245,372
fall_1753353850465.png,fall,117,297,249,371
fall_1753353850495.png,fall,116,296,252,371
no_fall_1753353855860.png,no_fall,,,,
fall_1753353857243.png,fall,1,294,147,373
fall_1753353857269.png,fall,2,293,149,370
fall_1753353857295.png,fall,3,292,150,368
no_fall_1753353861891.png,no_fall,,,,
no_fall_1753353863902.png,no_fall,,,,
no_fall_1753353865910.png,no_fall,,,,
no_fall_1753353867919.png,no_fall,,,,
no_fall_1753353869931.png,no_fall,,,,
no_fall_1753353871942.png,no_fall,,,,
no_fall_1753353873950.png,no_fall,,,,
no_fall_1753353875960.png,no_fall,,,,
no_fall_1753353877970.png,no_fall,,,,
no_fall_1753353879978.png,no_fall,,,,
fall_1753353880840.png,fall,-25,450,118,523
fall_1753353880866.png,fall,-26,451,121,524
fall_1753353880897.png,fall,-29,451,125,527
no_fall_1753353886011.png,no_fall,,,,
no_fall_1753353888023.png,no_fall,,,,
no_fall_1753353890030.png,no_fall,,,,
no_fall_1753353892041.png,no_fall,,,,
no_fall_1753353894050.png,no_fall,,,,
no_fall_1753353896060.png,no_fall,,,,
no_fall_1753353898069.png,no_fall,,,,
fall_1753353899173.png,fall,127,445,260,527
fall_1753353899198.png,fall,127,446,263,530
fall_1753353899229.png,fall,126,447,265,533
no_fall_1753353902090.png,no_fall,,,,
no_fall_1753353904101.png,no_fall,,,,
no_fall_1753353906110.png,no_fall,,,,
no_fall_1753353908119.png,no_fall,,,,
no_fall_1753353910132.png,no_fall,,,,
fall_1753353911976.png,fall,158,442,291,529
fall_1753353912000.png,fall,159,444,293,529
fall_1753353912029.png,fall,160,446,294,530
no_fall_1753353914148.png,no_fall,,,,
no_fall_1753353916162.png,no_fall,,,,
no_fall_1753353918170.png,no_fall,,,,
no_fall_1753353920177.png,no_fall,,,,
no_fall_1753353922190.png,no_fall,,,,
no_fall_1753353924204.png,no_fall,,,,
no_fall_1753353926205.png,no_fall,,,,
fall_1753353926342.png,fall,126,448,253,522
fall_1753353926367.png,fall,123,448,257,525
fall_1753353926396.png,fall,121,448,261,527
no_fall_1753353928219.png,no_fall,,,,
no_fall_1753353930230.png,no_fall,,,,
no_fall_1753353932240.png,no_fall,,,,
no_fall_1753353934248.png,no_fall,,,,
no_fall_1753353936260.png,no_fall,,,,
no_fall_1753353938270.png,no_fall,,,,
fall_1753353939841.png,fall,189,290,319,379
fall_1753353939867.png,fall,189,287,321,378
fall_1753353939897.png,fall,189,285,324,378
no_fall_1753353940278.png,no_fall,,,,
fall_1753353940475.png,fall,-72,450,74,521
fall_1753353940499.png,fall,-75,450,79,525
fall_1753353940530.png,fall,-78,450,84,528
fall_1753353941275.png,fall,112,446,245,526
fall_1753353941300.png,fall,109,446,249,529
fall_1753353941328.png,fall,107,445,253,532
no_fall_1753353946307.png,no_fall,,,,
no_fall_1753353948320.png,no_fall,,,,
no_fall_1753353950328.png,no_fall,,,,
no_fall_1753353952340.png,no_fall,,,,
no_fall_1753353954349.png,no_fall,,,,
no_fall_1753353956360.png,no_fall,,,,
no_fall_1753353958370.png,no_fall,,,,
no_fall_1753353960377.png,no_fall,,,,
no_fall_1753353962393.png,no_fall,,,,
no_fall_1753353964402.png,no_fall,,,,
fall_1753353965842.png,fall,136,449,260,521
fall_1753353965866.png,fall,136,450,262,522
fall_1753353965896.png,fall,135,450,265,523
no_fall_1753353968419.png,no_fall,,,,
no_fall_1753353970429.png,no_fall,,,,
no_fall_1753353972439.png,no_fall,,,,
no_fall_1753353974450.png,no_fall,,,,
no_fall_1753353976460.png,no_fall,,,,
no_fall_1753353978468.png,no_fall,,,,
no_fall_1753353980476.png,no_fall,,,,
no_fall_1753353982490.png,no_fall,,,,
fall_1753353983109.png,fall,-60,295,92,373
fall_1753353983135.png,fall,-62,294,96,373
fall_1753353983163.png,fall,-64,292,101,372
no_fall_1753353988520.png,no_fall,,,,
no_fall_1753353990528.png,no_fall,,,,
fall_1753353992111.png,fall,91,299,220,371
fall_1753353992135.png,fall,90,298,223,371
fall_1753353992163.png,fall,89,295,226,370
no_fall_1753353994549.png,no_fall,,,,
no_fall_1753353996558.png,no_fall,,,,
no_fall_1753353998571.png,no_fall,,,,
no_fall_1753354000577.png,no_fall,,,,
no_fall_1753354002587.png,no_fall,,,,
no_fall_1753354004599.png,no_fall,,,,
no_fall_1753354006610.png,no_fall,,,,
no_fall_1753354008618.png,no_fall,,,,
no_fall_1753354010630.png,no_fall,,,,
no_fall_1753354012641.png,no_fall,,,,
no_fall_1753354014647.png,no_fall,,,,
no_fall_1753354016658.png,no_fall,,,,
no_fall_1753354018670.png,no_fall,,,,
no_fall_1753354020675.png,no_fall,,,,
fall_1753354021176.png,fall,22,445,169,527
fall_1753354021201.png,fall,21,445,172,529
fall_1753354021229.png,fall,20,446,175,531
fall_1753354026276.png,fall,119,288,260,379
fall_1753354026301.png,fall,118,287,263,379
fall_1753354026330.png,fall,118,286,267,378
no_fall_1753354028717.png,no_fall,,,,
fall_1753354029511.png,fall,-13,295,135,374
fall_1753354029535.png,fall,-14,292,138,374
fall_1753354029564.png,fall,-15,290,142,374
fall_1753354033310.png,fall,31,298,168,371
fall_1753354033334.png,fall,28,296,171,371
fall_1753354033363.png,fall,26,294,176,371
no_fall_1753354038769.png,no_fall,,,,
no_fall_1753354040775.png,no_fall,,,,
fall_1753354041543.png,fall,136,447,265,525
fall_1753354041568.png,fall,137,449,266,525
fall_1753354041597.png,fall,139,451,268,525
no_fall_1753354044799.png,no_fall,,,,
no_fall_1753354046809.png,no_fall,,,,
no_fall_1753354048818.png,no_fall,,,,
no_fall_1753354050828.png,no_fall,,,,
no_fall_1753354052836.png,no_fall,,,,
no_fall_1753354054837.png,no_fall,,,,
no_fall_1753354056858.png,no_fall,,,,
no_fall_1753354058869.png,no_fall,,,,
no_fall_1753354060873.png,no_fall,,,,
fall_1753354061741.png,fall,-65,448,85,523
fall_1753354061767.png,fall,-65,449,88,525
fall_1753354061797.png,fall,-66,449,90,526
no_fall_1753354068918.png,no_fall,,,,
fall_1753354069375.png,fall,161,297,284,372
fall_1753354069400.png,fall,162,297,286,370
fall_1753354069431.png,fall,163,297,287,369
no_fall_1753354070928.png,no_fall,,,,
fall_1753354071909.png,fall,-11,298,131,372
fall_1753354071934.png,fall,-14,295,136,371
fall_1753354071964.png,fall,-17,292,141,371
no_fall_1753354076958.png,no_fall,,,,
no_fall_1753354078969.png,no_fall,,,,
no_fall_1753354080977.png,no_fall,,,,
no_fall_1753354082990.png,no_fall,,,,
no_fall_1753354084999.png,no_fall,,,,
no_fall_1753354087012.png,no_fall,,,,
fall_1753354087775.png,fall,24,298,162,371
fall_1753354087801.png,fall,24,296,164,369
fall_1753354087830.png,fall,25,294,167,367
fall_1753354088843.png,fall,-80,291,82,376
fall_1753354088868.png,fall,-78,291,83,375
fall_1753354088897.png,fall,-76,290,84,373
no_fall_1753354095044.png,no_fall,,,,
fall_1753354096376.png,fall,0,298,141,372
fall_1753354096400.png,fall,0,296,144,372
fall_1753354096431.png,fall,0,294,147,372
no_fall_1753354101078.png,no_fall,,,,
no_fall_1753354103089.png,no_fall,,,,
no_fall_1753354105098.png,no_fall,,,,
no_fall_1753354107109.png,no_fall,,,,
fall_1753354109077.png,fall,174,443,304,529
fall_1753354109103.png,fall,173,444,307,531
fall_1753354109133.png,fall,172,445,309,533
fall_1753354109198.png,fall,36,449,171,521
fall_1753354109231.png,fall,36,449,174,523
fall_1753354109265.png,fall,36,449,176,525
fall_1753354112914.png,fall,-79,299,68,370
fall_1753354112938.png,fall,-82,295,73,370
fall_1753354112967.png,fall,-85,291,77,369
no_fall_1753354119202.png,no_fall,,,,
fall_1753354119848.png,fall,-32,299,110,370
fall_1753354119873.png,fall,-35,297,113,369
fall_1753354119903.png,fall,-37,295,118,368
fall_1753354121347.png,fall,188,298,307,372
fall_1753354121373.png,fall,187,298,311,371
fall_1753354121403.png,fall,186,297,313,370
no_fall_1753354125233.png,no_fall,,,,
no_fall_1753354127244.png,no_fall,,,,
no_fall_1753354129263.png,no_fall,,,,
no_fall_1753354131295.png,no_fall,,,,
fall_1753354133185.png,fall,178,298,298,371
fall_1753354133209.png,fall,177,297,302,370
fall_1753354133239.png,fall,176,296,305,369
no_fall_1753354135316.png,no_fall,,,,
no_fall_1753354137324.png,no_fall,,,,
no_fall_1753354139333.png,no_fall,,,,
no_fall_1753354141347.png,no_fall,,,,
no_fall_1753354143354.png,no_fall,,,,
no_fall_1753354145367.png,no_fall,,,,
no_fall_1753354147377.png,no_fall,,,,
no_fall_1753354149386.png,no_fall,,,,
no_fall_1753354151395.png,no_fall,,,,
no_fall_1753354153406.png,no_fall,,,,
no_fall_1753354155417.png,no_fall,,,,
no_fall_1753354157424.png,no_fall,,,,
no_fall_1753354159436.png,no_fall,,,,
fall_1753354160520.png,fall,185,449,303,520
fall_1753354160545.png,fall,184,450,308,522
fall_1753354160573.png,fall,182,450,311,524
no_fall_1753354161447.png,no_fall,,,,
no_fall_1753354163452.png,no_fall,,,,
fall_1753354165487.png,fall,-19,450,123,523
fall_1753354165511.png,fall,-18,452,125,525
fall_1753354165539.png,fall,-17,454,127,526
no_fall_1753354171496.png,no_fall,,,,
fall_1753354172252.png,fall,160,445,289,528
fall_1753354172276.png,fall,161,447,291,528
fall_1753354172307.png,fall,162,449,293,527
no_fall_1753354173505.png,no_fall,,,,
no_fall_1753354175516.png,no_fall,,,,
no_fall_1753354177523.png,no_fall,,,,
no_fall_1753354179538.png,no_fall,,,,
no_fall_1753354181547.png,no_fall,,,,
no_fall_1753354183552.png,no_fall,,,,
no_fall_1753354185564.png,no_fall,,,,
fall_1753354185886.png,fall,87,444,226,527
fall_1753354185911.png,fall,89,446,226,527
fall_1753354185941.png,fall,92,448,227,526
fall_1753354186045.png,fall,-55,446,98,526
fall_1753354186074.png,fall,-52,449,99,527
fall_1753354186106.png,fall,-49,452,100,529
fall_1753354189486.png,fall,-39,291,119,377
fall_1753354189511.png,fall,-38,290,121,374
fall_1753354189540.png,fall,-37,290,123,373
no_fall_1753354195615.png,no_fall,,,,
no_fall_1753354197622.png,no_fall,,,,
no_fall_1753354199635.png,no_fall,,,,
fall_1753354199786.png,fall,28,298,166,372
fall_1753354199810.png,fall,26,295,171,372
fall_1753354199840.png,fall,24,293,175,373
fall_1753354203516.png,fall,63,450,195,521
fall_1753354203543.png,fall,60,450,199,523
fall_1753354203573.png,fall,58,450,204,525
no_fall_1753354207677.png,no_fall,,,,
fall_1753354209354.png,fall,-99,298,53,371
fall_1753354209379.png,fall,-101,295,58,370
fall_1753354209407.png,fall,-103,292,62,369
fall_1753354209987.png,fall,85,449,214,521
fall_1753354210013.png,fall,83,450,218,523
fall_1753354210040.png,fall,81,450,221,524
no_fall_1753354215715.png,no_fall,,,,
no_fall_1753354217723.png,no_fall,,,,
fall_1753354218187.png,fall,179,443,310,532
fall_1753354218211.png,fall,179,448,312,536
fall_1753354218241.png,fall,180,453,315,540
fall_1753354219620.png,fall,-37,299,105,370
fall_1753354219645.png,fall,-41,296,111,371
fall_1753354219674.png,fall,-45,292,115,370
fall_1753354221220.png,fall,178,287,313,381
fall_1753354221244.png,fall,178,286,317,379
fall_1753354221274.png,fall,177,285,319,378
no_fall_1753354225765.png,no_fall,,,,
fall_1753354227121.png,fall,31,446,173,525
fall_1753354227146.png,fall,29,447,177,526
fall_1753354227175.png,fall,27,448,180,528
no_fall_1753354231795.png,no_fall,,,,
fall_1753354233453.png,fall,43,292,188,376
fall_1753354233478.png,fall,44,291,190,374
fall_1753354233508.png,fall,45,289,191,372
no_fall_1753354237824.png,no_fall,,,,
fall_1753354238823.png,fall,160,294,287,374
fall_1753354238849.png,fall,159,291,289,371
fall_1753354238875.png,fall,159,289,292,370
no_fall_1753354239835.png,no_fall,,,,
fall_1753354241354.png,fall,140,298,265,371
fall_1753354241378.png,fall,139,296,268,370
fall_1753354241408.png,fall,138,295,271,370
no_fall_1753354243854.png,no_fall,,,,
no_fall_1753354245866.png,no_fall,,,,
fall_1753354246053.png,fall,65,291,210,377
fall_1753354246077.png,fall,65,290,211,375
fall_1753354246108.png,fall,67,290,213,373
no_fall_1753354249887.png,no_fall,,,,
no_fall_1753354251895.png,no_fall,,,,
no_fall_1753354253905.png,no_fall,,,,
no_fall_1753354255917.png,no_fall,,,,
no_fall_1753354257922.png,no_fall,,,,
no_fall_1753354259936.png,no_fall,,,,
no_fall_1753354261949.png,no_fall,,,,
no_fall_1753354263957.png,no_fall,,,,
no_fall_1753354265964.png,no_fall,,,,
no_fall_1753354267974.png,no_fall,,,,
no_fall_1753354269987.png,no_fall,,,,
no_fall_1753354271993.png,no_fall,,,,
fall_1753354272621.png,fall,-112,297,41,370
fall_1753354272646.png,fall,-113,293,45,370
fall_1753354272675.png,fall,-115,289,48,369
fall_1753354279588.png,fall,75,291,217,376
fall_1753354279613.png,fall,76,289,220,376
fall_1753354279641.png,fall,76,287,222,376
no_fall_1753354282046.png,no_fall,,,,
no_fall_1753354284054.png,no_fall,,,,
no_fall_1753354286066.png,no_fall,,,,
fall_1753354286113.png,fall,105,296,236,373
fall_1753354286142.png,fall,104,296,239,371
fall_1753354286174.png,fall,104,295,243,368
no_fall_1753354288075.png,no_fall,,,,
no_fall_1753354290088.png,no_fall,,,,
no_fall_1753354292091.png,no_fall,,,,
no_fall_1753354294104.png,no_fall,,,,
no_fall_1753354296115.png,no_fall,,,,
fall_1753354297887.png,fall,89,449,219,522
fall_1753354297912.png,fall,89,449,221,523
fall_1753354297942.png,fall,90,449,223,525
fall_1753354301155.png,fall,99,449,228,522
fall_1753354301180.png,fall,100,450,229,523
fall_1753354301208.png,fall,99,449,232,526
no_fall_1753354304156.png,no_fall,,,,
fall_1753354304288.png,fall,97,443,239,531
fall_1753354304312.png,fall,97,443,241,533
fall_1753354304342.png,fall,98,444,243,536
no_fall_1753354308174.png,no_fall,,,,
no_fall_1753354310185.png,no_fall,,,,
fall_1753354310922.png,fall,138,299,261,370
fall_1753354310946.png,fall,136,295,265,369
fall_1753354310976.png,fall,134,291,268,368
no_fall_1753354314204.png,no_fall,,,,
no_fall_1753354316215.png,no_fall,,,,
fall_1753354317721.png,fall,24,449,161,522
fall_1753354317745.png,fall,24,451,163,524
fall_1753354317775.png,fall,23,451,168,527
fall_1753354317951.png,fall,186,300,304,371
fall_1753354317977.png,fall,184,298,307,371
fall_1753354318008.png,fall,183,296,311,370
fall_1753354321820.png,fall,-76,296,77,373
fall_1753354321845.png,fall,-78,294,80,372
fall_1753354321875.png,fall,-78,292,84,370
no_fall_1753354328276.png,no_fall,,,,
no_fall_1753354330285.png,no_fall,,,,
no_fall_1753354332292.png,no_fall,,,,
no_fall_1753354334304.png,no_fall,,,,
no_fall_1753354336315.png,no_fall,,,,
no_fall_1753354338321.png,no_fall,,,,
no_fall_1753354340333.png,no_fall,,,,
fall_1753354340453.png,fall,97,298,227,372
fall_1753354340478.png,fall,97,297,229,371
fall_1753354340508.png,fall,97,296,231,370
fall_1753354341165.png,fall,-18,298,125,372
fall_1753354341188.png,fall,-17,297,128,370
fall_1753354341210.png,fall,-17,296,129,369
no_fall_1753354346363.png,no_fall,,,,
fall_1753354347452.png,fall,144,297,270,373
fall_1753354347478.png,fall,144,297,272,371
fall_1753354347509.png,fall,145,297,274,369
no_fall_1753354350384.png,no_fall,,,,
no_fall_1753354352392.png,no_fall,,,,
